ch_expert_iw5_barrett,#,CHALLENGE_GET_N_HEADSHOTS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_marksman_iw5_rsass,#,CHALLENGE_GET_N_KILLS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_expert_iw5_rsass,#,CHALLENGE_GET_N_HEADSHOTS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_marksman_iw5_dragunov,#,CHALLENGE_GET_N_KILLS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_expert_iw5_dragunov,#,CHALLENGE_GET_N_HEADSHOTS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_marksman_iw5_as50,#,CHALLENGE_GET_N_KILLS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_expert_iw5_as50,#,CHALLENGE_GET_N_HEADSHOTS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_marksman_iw5_spas12,#,CHALLENGE_GET_N_KILLS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_expert_iw5_spas12,#,CHALLENGE_GET_N_HEADSHOTS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_marksman_iw5_ksg,#,CHALLENGE_GET_N_KILLS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_expert_iw5_ksg,#,CHALLENGE_GET_N_HEADSHOTS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_marksman_iw5_aa12,#,CHALLENGE_GET_N_KILLS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_expert_iw5_aa12,#,CHALLENGE_GET_N_HEADSHOTS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_marksman_iw5_striker,#,CHALLENGE_GET_N_KILLS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_expert_iw5_striker,#,CHALLENGE_GET_N_HEADSHOTS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_marksman_iw5_usas12,#,CHALLENGE_GET_N_KILLS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_expert_iw5_usas12,#,CHALLENGE_GET_N_HEADSHOTS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_marksman_iw5_1887,#,CHALLENGE_GET_N_KILLS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_expert_iw5_1887,#,CHALLENGE_GET_N_HEADSHOTS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_marksman_iw5_fmg9,#,CHALLENGE_GET_N_KILLS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_expert_iw5_fmg9,#,CHALLENGE_GET_N_HEADSHOTS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_marksman_iw5_g18,#,CHALLENGE_GET_N_KILLS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_expert_iw5_g18,#,CHALLENGE_GET_N_HEADSHOTS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_marksman_iw5_mp9,#,CHALLENGE_GET_N_KILLS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_expert_iw5_mp9,#,CHALLENGE_GET_N_HEADSHOTS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_marksman_iw5_skorpion,#,CHALLENGE_GET_N_KILLS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_expert_iw5_skorpion,#,CHALLENGE_GET_N_HEADSHOTS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_marksman_iw5_usp45,#,CHALLENGE_GET_N_KILLS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_expert_iw5_usp45,#,CHALLENGE_GET_N_HEADSHOTS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_marksman_iw5_mp412,#,CHALLENGE_GET_N_KILLS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_expert_iw5_mp412,#,CHALLENGE_GET_N_HEADSHOTS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_marksman_iw5_44magnum,#,CHALLENGE_GET_N_KILLS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_expert_iw5_44magnum,#,CHALLENGE_GET_N_HEADSHOTS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_marksman_iw5_deserteagle,#,CHALLENGE_GET_N_KILLS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_expert_iw5_deserteagle,#,CHALLENGE_GET_N_HEADSHOTS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_marksman_iw5_p99,#,CHALLENGE_GET_N_KILLS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_expert_iw5_p99,#,CHALLENGE_GET_N_HEADSHOTS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_marksman_iw5_fnfiveseven,#,CHALLENGE_GET_N_KILLS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_expert_iw5_fnfiveseven,#,CHALLENGE_GET_N_HEADSHOTS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_marksman_iw5_smaw,#,CHALLENGE_GET_N_KILLS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_marksman_m320,#,CHALLENGE_GET_N_KILLS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_marksman_stinger,#,CHALLENGE_GET_N_KILLS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_marksman_javelin,#,CHALLENGE_GET_N_KILLS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_marksman_rpg,#,CHALLENGE_GET_N_KILLS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_marksman_xm25,#,CHALLENGE_GET_N_KILLS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_m4_acog,#,CHALLENGE_GET_N_KILLS_ACOG,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_type95_acog,#,CHALLENGE_GET_N_KILLS_ACOG,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_scar_acog,#,CHALLENGE_GET_N_KILLS_ACOG,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_g36c_acog,#,CHALLENGE_GET_N_KILLS_ACOG,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_mk14_acog,#,CHALLENGE_GET_N_KILLS_ACOG,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_m16_acog,#,CHALLENGE_GET_N_KILLS_ACOG,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_acr_acog,#,CHALLENGE_GET_N_KILLS_ACOG,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_fad_acog,#,CHALLENGE_GET_N_KILLS_ACOG,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_ak47_acog,#,CHALLENGE_GET_N_KILLS_ACOG,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_cm901_acog,#,CHALLENGE_GET_N_KILLS_ACOG,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_mp5_acog,#,CHALLENGE_GET_N_KILLS_ACOG,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_ump45_acog,#,CHALLENGE_GET_N_KILLS_ACOG,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_pp90m1_acog,#,CHALLENGE_GET_N_KILLS_ACOG,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_p90_acog,#,CHALLENGE_GET_N_KILLS_ACOG,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_m9_acog,#,CHALLENGE_GET_N_KILLS_ACOG,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_mp7_acog,#,CHALLENGE_GET_N_KILLS_ACOG,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_sa80_acog,#,CHALLENGE_GET_N_KILLS_ACOG,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_mg36_acog,#,CHALLENGE_GET_N_KILLS_ACOG,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_mk46_acog,#,CHALLENGE_GET_N_KILLS_ACOG,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_pecheneg_acog,#,CHALLENGE_GET_N_KILLS_ACOG,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_m60_acog,#,CHALLENGE_GET_N_KILLS_ACOG,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_msr_acog,#,CHALLENGE_GET_N_KILLS_ACOG,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_l96a1_acog,#,CHALLENGE_GET_N_KILLS_ACOG,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_barrett_acog,#,CHALLENGE_GET_N_KILLS_ACOG,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_rsass_acog,#,CHALLENGE_GET_N_KILLS_ACOG,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_dragunov_acog,#,CHALLENGE_GET_N_KILLS_ACOG,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_as50_acog,#,CHALLENGE_GET_N_KILLS_ACOG,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_fmg9_akimbo,#,CHALLENGE_GET_N_KILLS_AKIMBO,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_g18_akimbo,#,CHALLENGE_GET_N_KILLS_AKIMBO,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_mp9_akimbo,#,CHALLENGE_GET_N_KILLS_AKIMBO,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_skorpion_akimbo,#,CHALLENGE_GET_N_KILLS_AKIMBO,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_usp45_akimbo,#,CHALLENGE_GET_N_KILLS_AKIMBO,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_mp412_akimbo,#,CHALLENGE_GET_N_KILLS_AKIMBO,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_44magnum_akimbo,#,CHALLENGE_GET_N_KILLS_AKIMBO,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_deserteagle_akimbo,#,CHALLENGE_GET_N_KILLS_AKIMBO,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_p99_akimbo,#,CHALLENGE_GET_N_KILLS_AKIMBO,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_fnfiveseven_akimbo,#,CHALLENGE_GET_N_KILLS_AKIMBO,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_m4_eotech,#,CHALLENGE_GET_N_KILLS_EOTECH,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_type95_eotech,#,CHALLENGE_GET_N_KILLS_EOTECH,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_scar_eotech,#,CHALLENGE_GET_N_KILLS_EOTECH,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_g36c_eotech,#,CHALLENGE_GET_N_KILLS_EOTECH,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_mk14_eotech,#,CHALLENGE_GET_N_KILLS_EOTECH,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_m16_eotech,#,CHALLENGE_GET_N_KILLS_EOTECH,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_acr_eotech,#,CHALLENGE_GET_N_KILLS_EOTECH,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_fad_eotech,#,CHALLENGE_GET_N_KILLS_EOTECH,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_ak47_eotech,#,CHALLENGE_GET_N_KILLS_EOTECH,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_cm901_eotech,#,CHALLENGE_GET_N_KILLS_EOTECH,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_mp5_eotech,#,CHALLENGE_GET_N_KILLS_EOTECH,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_ump45_eotech,#,CHALLENGE_GET_N_KILLS_EOTECH,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_pp90m1_eotech,#,CHALLENGE_GET_N_KILLS_EOTECH,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_p90_eotech,#,CHALLENGE_GET_N_KILLS_EOTECH,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_m9_eotech,#,CHALLENGE_GET_N_KILLS_EOTECH,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_mp7_eotech,#,CHALLENGE_GET_N_KILLS_EOTECH,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_sa80_eotech,#,CHALLENGE_GET_N_KILLS_EOTECH,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_mg36_eotech,#,CHALLENGE_GET_N_KILLS_EOTECH,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_mk46_eotech,#,CHALLENGE_GET_N_KILLS_EOTECH,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_pecheneg_eotech,#,CHALLENGE_GET_N_KILLS_EOTECH,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_m60_eotech,#,CHALLENGE_GET_N_KILLS_EOTECH,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_spas12_eotech,#,CHALLENGE_GET_N_KILLS_EOTECH,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_ksg_eotech,#,CHALLENGE_GET_N_KILLS_EOTECH,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_aa12_eotech,#,CHALLENGE_GET_N_KILLS_EOTECH,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_striker_eotech,#,CHALLENGE_GET_N_KILLS_EOTECH,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_usas12_eotech,#,CHALLENGE_GET_N_KILLS_EOTECH,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_fmg9_eotech,#,CHALLENGE_GET_N_KILLS_EOTECH,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_g18_eotech,#,CHALLENGE_GET_N_KILLS_EOTECH,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_mp9_eotech,#,CHALLENGE_GET_N_KILLS_EOTECH,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_skorpion_eotech,#,CHALLENGE_GET_N_KILLS_EOTECH,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_m4_gl,#,CHALLENGE_GET_N_KILLS_GL,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_type95_m320,#,CHALLENGE_GET_N_KILLS_GL,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_scar_m320,#,CHALLENGE_GET_N_KILLS_GL,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_g36c_m320,#,CHALLENGE_GET_N_KILLS_GL,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_mk14_m320,#,CHALLENGE_GET_N_KILLS_GL,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_m16_gl,#,CHALLENGE_GET_N_KILLS_GL,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_acr_m320,#,CHALLENGE_GET_N_KILLS_GL,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_fad_m320,#,CHALLENGE_GET_N_KILLS_GL,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_ak47_gp25,#,CHALLENGE_GET_N_KILLS_GL,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_cm901_m320,#,CHALLENGE_GET_N_KILLS_GL,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_sa80_grip,#,CHALLENGE_GET_N_KILLS_GRIP,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_mg36_grip,#,CHALLENGE_GET_N_KILLS_GRIP,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_mk46_grip,#,CHALLENGE_GET_N_KILLS_GRIP,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_pecheneg_grip,#,CHALLENGE_GET_N_KILLS_GRIP,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_m60_grip,#,CHALLENGE_GET_N_KILLS_GRIP,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_spas12_grip,#,CHALLENGE_GET_N_KILLS_GRIP,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_ksg_grip,#,CHALLENGE_GET_N_KILLS_GRIP,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_aa12_grip,#,CHALLENGE_GET_N_KILLS_GRIP,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_striker_grip,#,CHALLENGE_GET_N_KILLS_GRIP,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_usas12_grip,#,CHALLENGE_GET_N_KILLS_GRIP,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_m4_heartbeat,#,CHALLENGE_GET_N_KILLS_HEARTBEAT,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_type95_heartbeat,#,CHALLENGE_GET_N_KILLS_HEARTBEAT,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_scar_heartbeat,#,CHALLENGE_GET_N_KILLS_HEARTBEAT,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_g36c_heartbeat,#,CHALLENGE_GET_N_KILLS_HEARTBEAT,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_mk14_heartbeat,#,CHALLENGE_GET_N_KILLS_HEARTBEAT,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_m16_heartbeat,#,CHALLENGE_GET_N_KILLS_HEARTBEAT,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_acr_heartbeat,#,CHALLENGE_GET_N_KILLS_HEARTBEAT,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_fad_heartbeat,#,CHALLENGE_GET_N_KILLS_HEARTBEAT,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_ak47_heartbeat,#,CHALLENGE_GET_N_KILLS_HEARTBEAT,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_cm901_heartbeat,#,CHALLENGE_GET_N_KILLS_HEARTBEAT,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_sa80_heartbeat,#,CHALLENGE_GET_N_KILLS_HEARTBEAT,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_mg36_heartbeat,#,CHALLENGE_GET_N_KILLS_HEARTBEAT,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_mk46_heartbeat,#,CHALLENGE_GET_N_KILLS_HEARTBEAT,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_msr_heartbeat,#,CHALLENGE_GET_N_KILLS_HEARTBEAT,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_l96a1_heartbeat,#,CHALLENGE_GET_N_KILLS_HEARTBEAT,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_barrett_heartbeat,#,CHALLENGE_GET_N_KILLS_HEARTBEAT,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_rsass_heartbeat,#,CHALLENGE_GET_N_KILLS_HEARTBEAT,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_dragunov_heartbeat,#,CHALLENGE_GET_N_KILLS_HEARTBEAT,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_as50_heartbeat,#,CHALLENGE_GET_N_KILLS_HEARTBEAT,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_mp5_hamrhybrid,#,CHALLENGE_GET_N_KILLS_HAMRHYBRID,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_ump45_hamrhybrid,#,CHALLENGE_GET_N_KILLS_HAMRHYBRID,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_pp90m1_hamrhybrid,#,CHALLENGE_GET_N_KILLS_HAMRHYBRID,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_p90_hamrhybrid,#,CHALLENGE_GET_N_KILLS_HAMRHYBRID,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_m9_hamrhybrid,#,CHALLENGE_GET_N_KILLS_HAMRHYBRID,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_mp7_hamrhybrid,#,CHALLENGE_GET_N_KILLS_HAMRHYBRID,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_m4_hybrid,#,CHALLENGE_GET_N_KILLS_HYBRID,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_type95_hybrid,#,CHALLENGE_GET_N_KILLS_HYBRID,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_scar_hybrid,#,CHALLENGE_GET_N_KILLS_HYBRID,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_g36c_hybrid,#,CHALLENGE_GET_N_KILLS_HYBRID,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_mk14_hybrid,#,CHALLENGE_GET_N_KILLS_HYBRID,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_m16_hybrid,#,CHALLENGE_GET_N_KILLS_HYBRID,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_acr_hybrid,#,CHALLENGE_GET_N_KILLS_HYBRID,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_fad_hybrid,#,CHALLENGE_GET_N_KILLS_HYBRID,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_ak47_hybrid,#,CHALLENGE_GET_N_KILLS_HYBRID,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_cm901_hybrid,#,CHALLENGE_GET_N_KILLS_HYBRID,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_m4_reflex,#,CHALLENGE_GET_N_KILLS_REFLEX,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_type95_reflex,#,CHALLENGE_GET_N_KILLS_REFLEX,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_scar_reflex,#,CHALLENGE_GET_N_KILLS_REFLEX,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_g36c_reflex,#,CHALLENGE_GET_N_KILLS_REFLEX,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_mk14_reflex,#,CHALLENGE_GET_N_KILLS_REFLEX,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_m16_reflex,#,CHALLENGE_GET_N_KILLS_REFLEX,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_acr_reflex,#,CHALLENGE_GET_N_KILLS_REFLEX,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_fad_reflex,#,CHALLENGE_GET_N_KILLS_REFLEX,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_ak47_reflex,#,CHALLENGE_GET_N_KILLS_REFLEX,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_cm901_reflex,#,CHALLENGE_GET_N_KILLS_REFLEX,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_mp5_reflex,#,CHALLENGE_GET_N_KILLS_REFLEX,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_ump45_reflex,#,CHALLENGE_GET_N_KILLS_REFLEX,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_pp90m1_reflex,#,CHALLENGE_GET_N_KILLS_REFLEX,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_p90_reflex,#,CHALLENGE_GET_N_KILLS_REFLEX,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_m9_reflex,#,CHALLENGE_GET_N_KILLS_REFLEX,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_mp7_reflex,#,CHALLENGE_GET_N_KILLS_REFLEX,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_sa80_reflex,#,CHALLENGE_GET_N_KILLS_REFLEX,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_mg36_reflex,#,CHALLENGE_GET_N_KILLS_REFLEX,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_mk46_reflex,#,CHALLENGE_GET_N_KILLS_REFLEX,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_pecheneg_reflex,#,CHALLENGE_GET_N_KILLS_REFLEX,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_m60_reflex,#,CHALLENGE_GET_N_KILLS_REFLEX,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_iw5_spas12_reflex,#,CHALLENGE_GET_N_KILLS_REFLEX,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
